cpt,desc,status,work_rvu,pe_nonfac_rvu,pe_fac_rvu,mp_rvu
23921,Disarticulation sho sec clsr,A,5.58,6.97,6.97,1.2
23929,Unlisted procedure shoulder,C,0.0,0.0,0.0,0.0
23930,I&d upr a/e dp absc/hmtma,A,2.92,7.88,2.61,0.61
23931,I&d upr a/e bursa,A,1.79,7.56,2.61,0.35
23935,Inc dp opn b1 crtx hum/elbw,A,6.22,7.31,7.31,1.3
24000,Arthrt elbw expl drg/rmvl fb,A,5.93,6.66,6.66,1.22
24006,Arthrt elbw capsl exc rls,A,9.5,8.46,8.46,1.93
24065,Biopsy arm/elbow soft tissue,A,2.08,5.49,2.09,0.28
24066,Biopsy arm/elbow soft tissue,A,5.22,14.13,6.03,1.2
24071,Exc arm/elbow les sc 3 cm/>,A,5.56,4.86,4.86,1.31
24073,Ex arm/elbow tum deep 5 cm/>,A,9.88,7.43,7.43,2.25
24075,Exc arm/elbow les sc < 3 cm,A,4.13,12.02,4.57,0.9
24076,Ex arm/elbow tum deep < 5 cm,A,7.22,6.82,6.82,1.56
24077,Rad rescj tum tiss a/e <5cm,A,15.33,9.82,9.82,3.53
24079,Rad rescj tum tiss a/e 5 cm+,A,20.09,12.0,12.0,4.62
24100,Arthrt elbw synovial bx only,A,4.94,6.3,6.3,1.07
24101,Arthrt elbw jt expl bx rmvl,A,6.14,7.06,7.06,1.25
24102,Arthrt elbow w/synovectomy,A,8.05,7.66,7.66,1.62
24105,Excision olecranon bursa,A,3.69,6.28,6.28,0.75
24110,Exc/curtg b1 cst/b9 tum hum,A,7.39,7.99,7.99,1.57
24115,Exc/crtg b1 cst/tum hum agrf,A,9.87,8.78,8.78,2.1
24116,Exc/crtg b1 cst/tum hum algr,A,11.92,9.43,9.43,2.54
24120,Exc/crtg b1 cst/b9 tum rds,A,6.65,7.2,7.2,1.34
24125,Exc/crtg b1 cst/tum rds agrf,A,7.94,8.17,8.17,1.69
24126,Exc/crtg b1 cst/tum rds algr,A,8.4,8.31,8.31,1.78
24130,Excision radial head,A,6.26,7.04,7.04,1.23
24134,Sequestrectomy shft/dstl hum,A,9.96,8.97,8.97,2.12
24136,Sequestrectomy radial h/n,A,8.19,8.05,8.05,1.74
24138,Sequestrectomy olecrn proces,A,8.29,9.74,9.74,1.76
24140,Partial exc bone humerus,A,9.31,8.42,8.42,1.91
24145,Prtl exc bone radial h/n,A,7.61,7.71,7.71,1.63
24147,Prtl exc bone olecrn process,A,7.64,8.69,8.69,1.53
24149,Radical resection of elbow,A,15.81,13.65,13.65,3.18
24150,Rad rescj tum dstl/shft hum,A,22.87,14.09,14.09,4.87
24152,Rad resection tum radial h/n,A,19.49,13.01,13.01,4.15
24155,Resection of elbow joint,A,11.79,9.39,9.39,2.51
24160,Rmvl prosthhumrl&ulnar cmpnt,A,18.16,12.34,12.34,3.88
24164,Removal prosth radial head,A,9.75,8.6,8.6,2.08
24200,Rmvl fb upper arm/elbw subq,A,1.76,5.16,2.17,0.36
24201,Rmvl fb upper arm/elbw deep,A,4.58,14.41,6.18,0.99
24220,Injection px for elbow arthg,A,1.28,4.17,0.27,0.13
24300,Mnpj elbow under anes,A,3.94,8.66,8.66,0.76
24301,Musc/tdn transfer upr a/e 1,A,10.12,8.75,8.75,2.11
24305,Tendon lngth upr a/e ea tdn,A,7.43,7.35,7.35,1.41
24310,Tnot opn elbw to sho ea tdn,A,5.97,6.12,6.12,1.15
24320,Tenoplasty elbow to sho 1,A,10.59,9.0,9.0,2.25
24330,Flexor-plasty elbow,A,9.55,8.68,8.68,2.04
24331,Flexor-plasty elbw w/advmnt,A,10.68,9.03,9.03,2.27
24332,Tenolysis triceps,A,7.71,8.31,8.31,1.64
24340,Tenodesis biceps tdn at elbw,A,7.88,7.97,7.97,1.62
24341,Rpr tdn/musc upr a/e each,A,9.25,10.12,10.12,1.83
24342,Repair of ruptured tendon,A,10.59,8.74,8.74,2.11
24343,Repr elbow lat ligmnt w/tiss,A,8.93,9.55,9.55,1.78
24344,Reconstruct elbow lat ligmnt,A,14.83,12.86,12.86,3.16
24345,Repr elbw med ligmnt w/tissu,A,8.93,9.45,9.45,1.82
24346,Reconstruct elbow med ligmnt,A,14.83,12.86,12.86,3.16
24357,Repair elbow perc,A,5.3,5.59,5.59,0.62
24358,Repair elbow w/deb open,A,6.49,7.2,7.2,1.28
24359,Repair elbow deb/attch open,A,8.76,7.97,7.97,1.74
24360,Reconstruct elbow joint,A,12.35,10.11,10.11,2.62
24361,Reconstruct elbow joint,A,14.05,10.81,10.81,3.0
24362,Reconstruct elbow joint,A,14.94,11.1,11.1,3.18
24363,Replace elbow joint,A,21.45,13.16,13.16,4.33
24365,Reconstruct head of radius,A,8.4,7.95,7.95,1.78
24366,Reconstruct head of radius,A,9.13,8.04,8.04,1.85
24370,Revise reconst elbow joint,A,22.96,13.65,13.65,4.61
24371,Revise reconst elbow joint,A,26.81,14.88,14.88,5.36
24400,Osteot humerus w/wo int fixj,A,11.05,9.81,9.81,2.34
24410,Mlt osteot rlgnm imed rd hum,A,14.73,11.39,11.39,3.13
24420,Osteoplasty humerus,A,13.39,13.75,13.75,2.85
24430,Rpr non/mal humerus wo graft,A,14.87,11.1,11.1,3.06
24435,Rpr non/mal hum with agrft,A,14.62,12.39,12.39,3.05
24470,Hemiepiphyseal arrest,A,8.71,8.56,8.56,1.85
24495,Decompression fasct forearm,A,8.2,17.2,17.2,1.74
24498,Proph tx w/wo mthylmthcrylt,A,11.97,9.53,9.53,2.52
24500,Cltx humrl shft fx w/o mnpj,A,3.32,8.41,6.42,0.7
24505,Cltx humrl shft fx w/mnpj,A,5.26,10.98,7.73,1.19
24515,Optx humrl shft fx plate/scr,A,11.82,10.33,10.33,2.47
24516,Tx humrl shaft fx imed implt,A,11.89,9.49,9.49,2.5
24530,Cltx sprcndylr humeral fx wo,A,3.6,8.65,6.41,0.75
24535,Cltx sprcndylr humeral fx w/,A,6.93,12.26,8.51,1.47
24538,Prq skel fix sprcndlr hum fx,A,9.53,10.94,10.94,2.04
24545,Optx hum fx wo ntrcndylr xtn,A,12.82,10.27,10.27,2.67
24546,Optx hum fx w/ntrcndylr xtn,A,14.54,11.01,11.01,3.0
24560,Cltx hum epcndylr fx wo mnpj,A,2.91,8.17,6.05,0.62
24565,Cltx hum epcndylr fx w/mnpj,A,5.64,11.16,7.74,1.21
24566,Prq skel fix epcndylr hum fx,A,8.83,9.97,9.97,1.88
24575,Optx humeral epcndylr fx,A,9.47,9.39,9.39,1.94
